Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Unnamed: 12
EMP1154,Heidi,Jones,,Finance-California,Active,2023-11-14,$75937.10,heidi.jones@example.com,-2259999662,Excellent,True,
EMP1768,Frank,Brown,,DevOps-New York,Active,2024-11-14,$60122.52,frank.brown@example.com,-8627036923,Excellent,True,
EMP1922,Grace,Smith,40.0,Admin-Florida,Inactive,2020-11-15,$50300.60,grace.smith@example.com,-1945887070,Good,False,
EMP1647,David,Smith,30.0,Admin-Illinois,Inactive,2020-11-15,$104525.69,david.smith@example.com,-9601054856,Excellent,False,
EMP1718,Charlie,Garcia,25.0,Cloud Tech-Florida,Inactive,2020-11-15,$59688.57,charlie.garcia@example.com,-8519358373,Average,False,
EMP1884,Frank,Garcia,35.0,Admin-Florida,Inactive,2021-11-15,$93177.35,frank.garcia@example.com,-5885379820,Average,False,
EMP1940,Eva,Brown,40.0,DevOps-Texas,Inactive,2022-11-15,,eva.brown@example.com,-9611110285,Good,True,
EMP1830,Heidi,Jones,35.0,Cloud Tech-Illinois,Inactive,2023-11-15,$55604.42,heidi.jones@example.com,-3210613393,Average,False,
EMP1094,David,Miller,40.0,Finance-Illinois,Active,2023-11-15,$83326.52,david.miller@example.com,-2004615264,Average,True,
EMP1285,Alice,Williams,35.0,Sales-Illinois,Active,2021-11-17,$69919.32,alice.williams@example.com,-2939087883,Average,True,
EMP1879,Heidi,Jones,40.0,Admin-New York,Pending,2023-11-17,$52633.48,heidi.jones@example.com,-8954787697,Good,False,
EMP1765,David,Williams,40.0,Cloud Tech-California,Inactive,2023-11-17,$95400.35,david.williams@example.com,-3333939577,Poor,True,
EMP1635,Alice,Johnson,35.0,Admin-Nevada,Active,2020-11-18,$56079.00,alice.johnson@example.com,-5878444834,Average,True,
EMP1456,Bob,Miller,35.0,HR-California,Active,2020-11-18,$101264.64,bob.miller@example.com,-1955356032,Average,False,
EMP1914,Bob,Brown,25.0,Admin-Illinois,Pending,2021-11-18,$78818.42,bob.brown@example.com,-9016204786,Average,False,
EMP1748,Charlie,Smith,40.0,Admin-Nevada,Pending,2020-11-19,$72224.73,charlie.smith@example.com,-2311127127,Average,False,
EMP1266,Grace,Brown,,DevOps-California,Pending,2021-11-19,$85512.05,grace.brown@example.com,-7416787255,Good,False,
EMP1254,Frank,Smith,35.0,Finance-New York,Inactive,2022-11-20,$89315.59,frank.smith@example.com,-7068277880,Average,False,
EMP1909,Eva,Miller,40.0,Sales-California,Pending,2023-11-20,$106615.71,eva.miller@example.com,-7623039110,Average,False,
EMP1812,Grace,Smith,30.0,Sales-New York,Pending,2020-11-21,$118172.42,grace.smith@example.com,-7598339913,Poor,True,
EMP1457,Heidi,Garcia,35.0,Admin-Nevada,Pending,2023-11-21,$112272.02,heidi.garcia@example.com,-1903689002,Poor,False,
EMP1284,Alice,Johnson,40.0,Finance-New York,Pending,2024-11-21,$114822.78,alice.johnson@example.com,-8686694319,Good,True,
EMP1079,Grace,Brown,35.0,Admin-Florida,Inactive,2021-11-22,$103286.08,grace.brown@example.com,-6776228276,Average,False,
EMP1634,Eva,Johnson,30.0,Cloud Tech-Illinois,Pending,2022-11-22,$98891.48,eva.johnson@example.com,-9970469471,Good,True,
EMP1210,Grace,Davis,30.0,Admin-Illinois,Active,2024-11-22,$67500.22,grace.davis@example.com,-5797863049,Average,True,
EMP1134,Bob,Davis,40.0,Cloud Tech-Nevada,Pending,2024-11-22,$57035.51,bob.davis@example.com,-3230241025,Poor,True,
EMP1745,Bob,Johnson,40.0,Sales-Nevada,Pending,2024-11-22,$93786.72,bob.johnson@example.com,-6356022938,Poor,False,
EMP1233,Grace,Brown,35.0,Sales-Nevada,Pending,2020-11-23,$116695.26,grace.brown@example.com,-1926764920,Good,False,
EMP1552,Grace,Jones,30.0,Finance-New York,Pending,2021-11-23,$57543.60,grace.jones@example.com,-2781050921,Good,True,
EMP1607,Bob,Garcia,,HR-Florida,Active,2022-11-23,$78408.95,bob.garcia@example.com,-4085721695,Excellent,True,
EMP1223,Frank,Brown,30.0,Cloud Tech-California,Pending,2021-11-24,$106945.62,frank.brown@example.com,-7374605232,Average,False,
EMP1795,Charlie,Davis,30.0,HR-Florida,Pending,2024-11-24,$86653.96,charlie.davis@example.com,-1595919456,Average,True,
EMP1466,Bob,Garcia,25.0,HR-New York,Inactive,2020-11-25,$101238.96,bob.garcia@example.com,-3626804084,Average,True,
EMP1790,Frank,Miller,25.0,Admin-California,Active,2021-11-25,$118853.31,frank.miller@example.com,-4907280122,Good,False,
EMP1395,David,Brown,30.0,DevOps-California,Active,2024-11-25,$115290.79,david.brown@example.com,-1563268684,Poor,False,
EMP1775,Bob,Jones,25.0,Cloud Tech-Florida,Active,2020-11-26,$97046.33,bob.jones@example.com,-7102676719,Good,False,
EMP1985,David,Johnson,35.0,Finance-Illinois,Pending,2021-11-26,$61663.91,david.johnson@example.com,-9107322835,Average,True,
EMP1067,Bob,Smith,40.0,Admin-New York,Pending,2022-11-26,$82518.49,bob.smith@example.com,-5562606028,Poor,True,
EMP1604,Frank,Davis,30.0,Cloud Tech-Nevada,Active,2022-11-26,$113540.83,frank.davis@example.com,-1942268652,Good,True,
EMP1405,Eva,Brown,25.0,DevOps-California,Active,2022-11-26,$92484.88,eva.brown@example.com,-3882211456,Good,True,
EMP1003,Eva,Davis,25.0,Admin-Nevada,Inactive,2021-11-27,$69450.99,eva.davis@example.com,-3476490784,Good,True,
EMP1365,Frank,Davis,40.0,Cloud Tech-Florida,Pending,2023-11-27,$81671.30,frank.davis@example.com,-2990155798,Poor,True,
EMP1911,Bob,Jones,25.0,Admin-California,Active,2023-11-28,$60356.78,bob.jones@example.com,-2305248087,Poor,True,
EMP1697,Heidi,Johnson,40.0,Sales-California,Pending,2023-11-28,$84306.44,heidi.johnson@example.com,-4381199536,Average,False,
EMP1017,Grace,Garcia,30.0,Finance-Texas,Pending,2024-11-28,$100377.65,grace.garcia@example.com,-2639343625,Average,True,
EMP1620,Grace,Brown,,Finance-California,Active,2023-11-29,$87087.16,grace.brown@example.com,-359544293,Poor,False,
EMP1744,Alice,Williams,,HR-New York,Active,2021-11-30,$112802.27,alice.williams@example.com,-63140351,Excellent,False,
EMP1958,David,Johnson,,DevOps-Florida,Inactive,2023-11-30,$91256.64,david.johnson@example.com,-5069176798,Average,False,
EMP1506,Frank,Garcia,,HR-New York,Pending,2024-11-30,$89077.36,frank.garcia@example.com,-2727423182,Average,False,
EMP1880,Heidi,Jones,,Cloud Tech-Nevada,Inactive,2021-12-13,$79315.01,heidi.jones@example.com,-9992751757,Poor,True,
EMP1955,Bob,Williams,30.0,DevOps-California,Pending,2021-12-13,$74654.23,bob.williams@example.com,-9550178331,Excellent,True,
EMP1220,Charlie,Williams,25.0,Sales-California,Active,2022-12-13,$88085.74,charlie.williams@example.com,-5528993159,Excellent,True,
EMP1467,Bob,Smith,35.0,Sales-Illinois,Inactive,2023-12-13,$52169.52,bob.smith@example.com,-954930595,Excellent,False,
EMP1046,Grace,Garcia,,Cloud Tech-Texas,Active,2024-12-13,$98371.37,grace.garcia@example.com,-7499564121,Excellent,False,
EMP1711,Frank,Johnson,40.0,DevOps-Nevada,Inactive,2024-12-13,$57287.17,frank.johnson@example.com,-6425856260,Average,True,
EMP1736,Charlie,Brown,25.0,Finance-Illinois,Pending,2022-12-14,$53043.74,charlie.brown@example.com,-507918157,Excellent,True,
EMP1275,Eva,Brown,35.0,DevOps-New York,Pending,2023-12-14,$84230.22,eva.brown@example.com,-200053473,Good,True,
EMP1533,Alice,Smith,25.0,Admin-Nevada,Pending,2020-12-15,$73006.26,alice.smith@example.com,-8728660415,Poor,True,
EMP1871,Alice,Garcia,35.0,Cloud Tech-Florida,Pending,2020-12-15,$108474.65,alice.garcia@example.com,-184980424,Good,True,
EMP1761,Alice,Johnson,30.0,HR-Florida,Inactive,2024-12-16,$71318.79,alice.johnson@example.com,-7278532425,Poor,False,
EMP2018,Alice,Garcia,30.0,HR-Florida,Inactive,2024-12-16,$71318.79,alice.garcia@example.com,-8995729892,Good,True,
EMP1975,Alice,Johnson,30.0,Sales-Nevada,Inactive,2024-12-16,$99424.14,alice.johnson@example.com,-7788519052,Excellent,False,
EMP1153,Grace,Williams,,DevOps-Nevada,Active,2024-12-18,$79041.92,grace.williams@example.com,-6668459089,Average,True,
EMP1372,Bob,Johnson,35.0,HR-Florida,Pending,2020-12-19,$106961.68,bob.johnson@example.com,-6395517207,Poor,False,
EMP1225,Alice,Johnson,35.0,Admin-Texas,Active,2024-12-19,$52933.42,alice.johnson@example.com,-6756618442,Poor,True,
EMP1597,Charlie,Davis,,Admin-California,Pending,2024-12-20,$93863.32,charlie.davis@example.com,-5319497968,Excellent,False,
EMP1892,Heidi,Smith,40.0,Admin-California,Active,2024-12-20,$70661.31,heidi.smith@example.com,-5944633398,Good,True,
EMP1915,Frank,Miller,40.0,Sales-Nevada,Pending,2022-12-21,$108933.55,frank.miller@example.com,-6886878598,Poor,True,
EMP1606,Eva,Davis,35.0,Sales-Illinois,Pending,2020-12-22,$76366.17,eva.davis@example.com,-6367747225,Excellent,False,
EMP1068,Bob,Brown,40.0,Admin-Florida,Pending,2022-12-23,$119152.47,bob.brown@example.com,-846684549,Poor,True,
EMP1902,Alice,Miller,25.0,Finance-Nevada,Inactive,2022-12-23,$52289.99,alice.miller@example.com,-7093170694,Poor,True,
EMP1904,Frank,Williams,25.0,Sales-Nevada,Inactive,2024-12-23,$53609.38,frank.williams@example.com,-5345472238,Good,False,
EMP1905,Heidi,Johnson,,Cloud Tech-California,Inactive,2020-12-24,$95372.09,heidi.johnson@example.com,-8983065030,Excellent,False,
EMP1283,David,Davis,,DevOps-Nevada,Active,2020-12-24,$79251.95,david.davis@example.com,-9036788126,Good,False,
EMP1818,Alice,Brown,30.0,DevOps-New York,Inactive,2022-12-24,$70405.23,alice.brown@example.com,-8065625903,Poor,True,
EMP1845,Frank,Jones,,DevOps-Texas,Active,2022-12-24,$94619.69,frank.jones@example.com,-2786561941,Good,True,
EMP1121,Bob,Jones,25.0,DevOps-Illinois,Active,2023-12-24,$61086.47,bob.jones@example.com,-9639907675,Excellent,True,
EMP1185,Frank,Jones,,Finance-Illinois,Inactive,2023-12-24,$94809.92,frank.jones@example.com,-8033968526,Good,True,
EMP1378,Heidi,Johnson,40.0,DevOps-Florida,Inactive,2023-12-25,$108792.43,heidi.johnson@example.com,-3307704610,Poor,True,
EMP1807,Bob,Smith,40.0,HR-Nevada,Pending,2023-12-25,$103654.54,bob.smith@example.com,-8595325938,Poor,False,
EMP1251,Grace,Smith,,DevOps-Texas,Inactive,2024-12-25,$93901.48,grace.smith@example.com,-3967275783,Good,False,
EMP1112,Heidi,Garcia,40.0,Cloud Tech-Illinois,Active,2024-12-26,$80242.01,heidi.garcia@example.com,-894870604,Good,True,
EMP1706,Bob,Brown,25.0,Admin-Nevada,Inactive,2024-12-27,$108245.44,bob.brown@example.com,-8565271558,Poor,True,
EMP1831,Eva,Jones,40.0,Sales-Texas,Pending,2024-12-27,$92704.94,eva.jones@example.com,-3945703942,Excellent,False,
EMP1360,Bob,Brown,25.0,Admin-Nevada,Pending,2021-12-28,$61643.69,bob.brown@example.com,-2752334382,Good,True,
EMP1248,Eva,Smith,30.0,DevOps-California,Pending,2022-12-28,$56539.99,eva.smith@example.com,-9484910255,Excellent,True,
EMP1921,Charlie,Davis,35.0,Finance-Illinois,Active,2022-12-28,$71109.18,charlie.davis@example.com,-3214505765,Poor,True,
EMP1077,Grace,Brown,30.0,Finance-New York,Pending,2022-12-29,$51887.65,grace.brown@example.com,-6110627370,Good,False,
EMP1712,Grace,Smith,,HR-Nevada,Active,2022-12-29,$119890.35,grace.smith@example.com,-4991537037,Average,True,
EMP1164,Grace,Johnson,40.0,DevOps-Texas,Inactive,2023-12-29,$113679.06,grace.johnson@example.com,-6762916031,Poor,True,
EMP1594,Charlie,Brown,25.0,HR-New York,Active,2023-12-29,$101787.14,charlie.brown@example.com,-5973642479,Good,False,
EMP1612,Charlie,Brown,30.0,DevOps-Illinois,Active,2024-12-29,$90058.85,charlie.brown@example.com,-397739731,Poor,False,
EMP1343,Grace,Johnson,25.0,Sales-California,Active,2023-12-31,$55145.47,grace.johnson@example.com,-8931992549,Good,False,
EMP1024,Bob,Brown,30.0,Admin-Texas,Inactive,2020-02-13,$91181.61,bob.brown@example.com,-1502745643,Good,True,
EMP1990,Eva,Johnson,40.0,DevOps-Illinois,Inactive,2021-02-13,$79002.00,eva.johnson@example.com,-9132033015,Average,True,
EMP1954,Bob,Williams,25.0,Sales-New York,Pending,2021-02-13,$62934.73,bob.williams@example.com,-9743260054,Good,False,
EMP1458,Frank,Williams,30.0,DevOps-Illinois,Active,2022-02-13,$71477.63,frank.williams@example.com,-102724054,Good,True,
EMP1568,Bob,Davis,40.0,Cloud Tech-Florida,Inactive,2023-02-13,$68496.77,bob.davis@example.com,-2079799666,Average,False,
EMP1141,Frank,Smith,,HR-Nevada,Inactive,2020-02-14,$118456.11,frank.smith@example.com,-4969033372,Excellent,True,
EMP1439,Bob,Williams,,Sales-California,Active,2020-02-14,$119801.30,bob.williams@example.com,-7753312660,Average,True,
EMP1855,Eva,Jones,30.0,Finance-Texas,Inactive,2021-02-14,$92721.13,eva.jones@example.com,-7990707549,Poor,True,
EMP1757,David,Williams,40.0,Finance-Texas,Pending,2024-02-14,$107703.00,david.williams@example.com,-1688092549,Average,False,
EMP1611,David,Johnson,,Admin-Nevada,Inactive,2020-02-15,$67056.92,david.johnson@example.com,-7532735240,Average,True,
EMP1546,Alice,Jones,25.0,Finance-Florida,Active,2023-02-15,$88436.92,alice.jones@example.com,-8193242686,Excellent,False,
EMP2003,Frank,Smith,35.0,HR-California,Pending,2023-02-15,$115229.12,frank.smith@example.com,-1464493698,Excellent,True,
EMP1660,Frank,Garcia,35.0,HR-California,Pending,2023-02-15,$115229.12,frank.garcia@example.com,-4210890284,Poor,True,
EMP1869,Charlie,Miller,,Admin-Texas,Active,2024-02-15,$59911.33,charlie.miller@example.com,-8471296179,Excellent,True,
EMP1646,David,Jones,40.0,DevOps-New York,Active,2024-02-15,$66943.96,david.jones@example.com,-5797067348,Poor,True,
EMP1843,Eva,Davis,40.0,DevOps-Illinois,Active,2022-02-16,$97845.70,eva.davis@example.com,-5778255881,Good,True,
EMP1527,David,Johnson,,Admin-California,Pending,2021-02-17,$75054.53,david.johnson@example.com,-1182379311,Average,False,
EMP1287,Heidi,Jones,35.0,DevOps-New York,Active,2024-02-17,$73597.85,heidi.jones@example.com,-3402424032,Poor,True,
EMP1348,David,Garcia,,Sales-New York,Pending,2022-02-18,$61865.12,david.garcia@example.com,-5586851275,Excellent,True,
EMP1639,Eva,Garcia,30.0,Finance-Illinois,Active,2023-02-18,$55067.02,eva.garcia@example.com,-5871493924,Poor,True,
EMP1913,Charlie,Johnson,40.0,HR-Florida,Inactive,2024-02-19,$95127.91,charlie.johnson@example.com,-5947372131,Average,False,
EMP1064,David,Davis,35.0,Admin-New York,Active,2020-02-20,$53234.96,david.davis@example.com,-3754821455,Good,False,
EMP1584,Eva,Miller,,Cloud Tech-California,Inactive,2022-02-20,$77657.93,eva.miller@example.com,-7585126860,Poor,False,
EMP1794,Alice,Smith,30.0,Cloud Tech-Florida,Pending,2020-02-21,$105931.77,alice.smith@example.com,-175096169,Poor,True,
EMP1764,Charlie,Jones,40.0,Finance-California,Inactive,2020-02-21,$62521.50,charlie.jones@example.com,-7767555627,Average,True,
EMP1253,Charlie,Jones,40.0,Finance-Florida,Inactive,2021-02-21,$73813.48,charlie.jones@example.com,-1131290147,Average,False,
EMP1532,Eva,Smith,35.0,DevOps-California,Inactive,2024-02-21,$58113.07,eva.smith@example.com,-8123710671,Average,True,
EMP1084,Bob,Davis,30.0,HR-Texas,Pending,2020-02-22,$115022.10,bob.davis@example.com,-185106793,Good,False,
EMP1319,Heidi,Miller,30.0,DevOps-Illinois,Pending,2021-02-22,$77764.24,heidi.miller@example.com,-6205634110,Good,True,
EMP2019,Heidi,Jones,30.0,DevOps-Illinois,Pending,2021-02-22,$77764.24,heidi.jones@example.com,-7629745492,Average,False,
EMP1051,David,Miller,35.0,Admin-Nevada,Active,2022-02-22,$111051.67,david.miller@example.com,-7998407677,Good,False,
EMP1624,Bob,Jones,,Cloud Tech-Florida,Pending,2021-02-24,$98143.67,bob.jones@example.com,-5856728726,Excellent,False,
EMP1796,Charlie,Jones,25.0,Sales-Nevada,Active,2021-02-24,$100719.94,charlie.jones@example.com,-5757475832,Good,False,
EMP1517,David,Miller,35.0,HR-New York,Active,2022-02-24,$85233.55,david.miller@example.com,-3583286341,Good,True,
EMP1237,Alice,Miller,30.0,Finance-Illinois,Inactive,2023-02-24,$58243.27,alice.miller@example.com,-2184011844,Average,False,
EMP1979,Charlie,Miller,35.0,HR-Nevada,Pending,2020-02-25,$103563.58,charlie.miller@example.com,-8991511454,Excellent,True,
EMP1490,Bob,Garcia,30.0,Finance-New York,Inactive,2024-02-26,$83912.22,bob.garcia@example.com,-1206021287,Average,False,
EMP1056,Frank,Garcia,40.0,Sales-Illinois,Active,2022-02-27,$112965.33,frank.garcia@example.com,-7293417222,Good,False,
EMP1318,Frank,Davis,35.0,Cloud Tech-New York,Active,2024-02-27,$58212.13,frank.davis@example.com,-3628917755,Good,False,
EMP1965,Grace,Smith,40.0,DevOps-Illinois,Active,2024-02-27,$114770.32,grace.smith@example.com,-4626325143,Good,True,
EMP1272,Heidi,Garcia,25.0,DevOps-New York,Pending,2021-02-28,$89262.07,heidi.garcia@example.com,-3260931065,Poor,True,
EMP1709,Bob,Garcia,25.0,DevOps-New York,Pending,2022-02-28,$63262.23,bob.garcia@example.com,-2501394883,Good,False,
EMP1613,Eva,Johnson,30.0,Sales-Florida,Pending,2023-02-28,$94633.59,eva.johnson@example.com,-7819523709,Average,True,
EMP1161,Alice,Smith,30.0,HR-Texas,Active,2024-02-28,$79467.24,alice.smith@example.com,-7430271692,Poor,False,
EMP1755,Grace,Miller,25.0,HR-Florida,Active,2024-02-29,$96993.74,grace.miller@example.com,-1323570712,Poor,False,
EMP1062,Frank,Jones,40.0,Finance-Florida,Pending,2021-03-13,$85782.18,frank.jones@example.com,-1213524786,Excellent,True,
EMP1808,David,Miller,30.0,Sales-California,Inactive,2022-03-13,$62834.72,david.miller@example.com,-9337970580,Good,True,
EMP1091,Bob,Brown,35.0,Finance-New York,Inactive,2023-03-13,$92723.22,bob.brown@example.com,-9070562607,Excellent,True,
EMP1644,David,Garcia,35.0,Cloud Tech-Florida,Pending,2024-03-13,$107475.23,david.garcia@example.com,-4450566587,Average,False,
EMP1673,Charlie,Miller,,Sales-Florida,Pending,2024-03-13,$94509.58,charlie.miller@example.com,-869822104,Average,False,
EMP1776,Charlie,Smith,40.0,DevOps-Illinois,Inactive,2020-03-14,$56518.84,charlie.smith@example.com,-9579927078,Average,False,
EMP1714,Frank,Garcia,,Admin-Illinois,Pending,2021-03-14,$76254.42,frank.garcia@example.com,-2043097767,Excellent,False,
EMP1959,Bob,Davis,30.0,HR-Florida,Inactive,2021-03-14,$85997.57,bob.davis@example.com,-3593744038,Good,False,
EMP1719,David,Brown,30.0,HR-California,Active,2023-03-14,$77985.88,david.brown@example.com,-9079779611,Average,True,
EMP1080,Grace,Davis,35.0,Cloud Tech-Florida,Active,2024-03-14,$87759.33,grace.davis@example.com,-2881377027,Average,False,
EMP1710,David,Davis,,DevOps-New York,Pending,2024-03-14,$89069.91,david.davis@example.com,-8826913118,Good,False,
EMP1303,Charlie,Miller,35.0,Cloud Tech-New York,Pending,2022-03-15,$87018.98,charlie.miller@example.com,-5926249450,Good,True,
EMP1117,Heidi,Miller,35.0,DevOps-Florida,Pending,2020-03-16,$81837.81,heidi.miller@example.com,-4317350582,Good,True,
EMP1867,Eva,Miller,40.0,Sales-Florida,Active,2020-03-16,$73749.96,eva.miller@example.com,-1114576831,Poor,True,
EMP1655,Frank,Jones,40.0,HR-Florida,Active,2023-03-16,$59179.74,frank.jones@example.com,-1828197930,Excellent,False,
EMP1726,Charlie,Williams,30.0,HR-Texas,Inactive,2023-03-16,$102172.05,charlie.williams@example.com,-6672521451,Poor,False,
EMP1519,Grace,Johnson,30.0,HR-Florida,Inactive,2024-03-16,$63189.82,grace.johnson@example.com,-1867024402,Excellent,False,
EMP1485,Grace,Miller,35.0,Finance-Nevada,Inactive,2023-03-17,$92627.35,grace.miller@example.com,-3751376514,Average,False,
EMP1515,Grace,Williams,40.0,Finance-Florida,Active,2020-03-18,$87364.78,grace.williams@example.com,-2831995297,Good,False,
EMP1580,Charlie,Miller,25.0,Finance-Nevada,Inactive,2020-03-18,$56126.46,charlie.miller@example.com,-6244670461,Poor,True,
EMP1452,Heidi,Miller,,HR-New York,Inactive,2020-03-18,$56318.02,heidi.miller@example.com,-1699187239,Excellent,False,
EMP1158,David,Smith,25.0,Sales-New York,Pending,2021-03-18,$106913.71,david.smith@example.com,-7058025661,Average,False,
EMP1242,David,Brown,40.0,Cloud Tech-California,Pending,2023-03-18,$75823.78,david.brown@example.com,-8446267145,Average,False,
EMP1270,Grace,Miller,30.0,DevOps-New York,Active,2023-03-18,$116374.36,grace.miller@example.com,-4143637188,Excellent,False,
EMP1984,Frank,Garcia,40.0,Sales-Florida,Inactive,2023-03-18,$56840.80,frank.garcia@example.com,-1429831521,Poor,True,
EMP1098,Bob,Miller,,DevOps-New York,Active,2021-03-19,$101702.33,bob.miller@example.com,-3824967182,Excellent,False,
EMP1678,Frank,Johnson,30.0,Finance-Illinois,Inactive,2022-03-19,$67492.73,frank.johnson@example.com,-3424579888,Excellent,True,
EMP2005,Frank,Jones,30.0,Finance-Illinois,Inactive,2022-03-19,$67492.73,frank.jones@example.com,-5573857367,Good,True,
EMP1459,Charlie,Williams,30.0,DevOps-Texas,Pending,2023-03-19,$77412.10,charlie.williams@example.com,-9342967110,Poor,False,
EMP1645,Charlie,Jones,40.0,HR-California,Active,2023-03-20,$68835.30,charlie.jones@example.com,-3398741131,Good,True,
EMP1475,David,Garcia,35.0,Sales-Texas,Active,2024-03-20,$98752.97,david.garcia@example.com,-2290310286,Excellent,False,
EMP1760,David,Brown,,Sales-Florida,Pending,2020-03-21,$89039.07,david.brown@example.com,-4967379456,Good,False,
EMP1197,Frank,Brown,25.0,Sales-Nevada,Active,2020-03-21,$67342.06,frank.brown@example.com,-2497243991,Good,True,
EMP1351,Heidi,Smith,25.0,Admin-California,Active,2022-03-21,$73255.21,heidi.smith@example.com,-7981789045,Average,False,
EMP1833,Alice,Brown,40.0,Finance-Illinois,Inactive,2023-03-21,$101367.02,alice.brown@example.com,-5769277893,Excellent,False,
EMP1810,Heidi,Williams,30.0,HR-California,Pending,2023-03-22,$58917.58,heidi.williams@example.com,-1763425072,Good,False,
EMP1898,Heidi,Davis,40.0,Admin-Texas,Pending,2024-03-22,$50869.61,heidi.davis@example.com,-7269608436,Average,True,
EMP1226,Grace,Jones,,Finance-California,Active,2024-03-22,$95283.03,grace.jones@example.com,-8612590471,Good,False,
EMP1896,Charlie,Miller,,Cloud Tech-Florida,Active,2020-03-23,$119389.15,charlie.miller@example.com,-9223410345,Poor,False,
EMP1081,Frank,Brown,30.0,DevOps-Texas,Pending,2020-03-23,$102796.32,frank.brown@example.com,-5196115939,Good,False,
EMP1856,Heidi,Williams,25.0,Admin-Illinois,Inactive,2021-03-23,$92977.64,heidi.williams@example.com,-4768169956,Excellent,False,
EMP1328,David,Garcia,25.0,DevOps-New York,Active,2021-03-23,$85401.30,david.garcia@example.com,-9912971023,Poor,True,
EMP1723,Alice,Smith,40.0,Cloud Tech-California,Pending,2020-03-25,$72352.16,alice.smith@example.com,-2895090590,Average,True,
EMP1195,Grace,Johnson,40.0,Sales-Illinois,Pending,2020-03-25,$81481.36,grace.johnson@example.com,-1692364586,Excellent,False,
EMP1873,Frank,Smith,40.0,HR-Texas,Pending,2023-03-25,$88211.94,frank.smith@example.com,-6881228216,Average,False,
EMP1313,Grace,Davis,30.0,HR-Florida,Active,2024-03-25,$87654.98,grace.davis@example.com,-2521310961,Poor,False,
EMP1243,Charlie,Smith,,Cloud Tech-Texas,Inactive,2022-03-26,$119971.65,charlie.smith@example.com,-2831435988,Average,False,
EMP1829,David,Garcia,,HR-Florida,Pending,2023-03-26,$75687.90,david.garcia@example.com,-4614707985,Good,True,
EMP1263,Grace,Smith,35.0,HR-Illinois,Inactive,2024-03-26,$60098.72,grace.smith@example.com,-7654562840,Excellent,True,
EMP1935,Charlie,Smith,40.0,HR-Illinois,Inactive,2020-03-27,$107595.95,charlie.smith@example.com,-3372188565,Excellent,True,
EMP1648,Bob,Garcia,40.0,Sales-Texas,Pending,2020-03-27,$109360.74,bob.garcia@example.com,-4172156228,Average,True,
EMP1181,Heidi,Davis,,DevOps-California,Active,2021-03-27,$77668.44,heidi.davis@example.com,-8903091435,Good,True,
EMP1872,Bob,Johnson,25.0,Finance-Illinois,Pending,2021-03-27,$54417.71,bob.johnson@example.com,-3733777311,Excellent,False,
EMP1440,Heidi,Smith,30.0,Cloud Tech-California,Active,2020-03-28,$115959.65,heidi.smith@example.com,-941017589,Excellent,True,
EMP1952,Bob,Jones,25.0,Cloud Tech-Florida,Inactive,2020-03-28,$63744.57,bob.jones@example.com,-5725659201,Average,False,
EMP1947,Charlie,Garcia,25.0,Admin-New York,Pending,2021-03-28,$108210.15,charlie.garcia@example.com,-6634533721,Poor,True,
EMP1460,Alice,Johnson,30.0,Sales-California,Pending,2021-03-28,$94775.27,alice.johnson@example.com,-4837537457,Average,False,
EMP1789,Frank,Davis,,Sales-Texas,Active,2023-03-28,$97984.53,frank.davis@example.com,-6583737926,Good,True,
EMP1150,Alice,Williams,,Sales-California,Pending,2021-03-29,$95335.67,alice.williams@example.com,-3373898774,Poor,False,
EMP1774,Frank,Johnson,25.0,Admin-Texas,Pending,2023-03-29,$108661.01,frank.johnson@example.com,-9628874311,Poor,False,
EMP1172,Eva,Williams,,HR-California,Active,2023-03-29,$85518.88,eva.williams@example.com,-816470899,Excellent,False,
EMP1695,Heidi,Brown,30.0,HR-Illinois,Pending,2024-03-29,$74312.24,heidi.brown@example.com,-3741897214,Poor,False,
EMP1119,Alice,Jones,30.0,Sales-California,Pending,2024-03-29,$84894.52,alice.jones@example.com,-651207048,Excellent,True,
EMP1128,David,Brown,,Finance-New York,Inactive,2020-03-30,$72272.34,david.brown@example.com,-3315377958,Average,False,
EMP1576,Frank,Jones,,Sales-Florida,Inactive,2020-03-30,$70750.38,frank.jones@example.com,-2526546967,Poor,False,
EMP1549,Frank,Davis,40.0,Cloud Tech-Texas,Pending,2021-03-30,$50153.79,frank.davis@example.com,-3758309450,Good,True,
EMP1725,Heidi,Jones,,Sales-Illinois,Active,2021-03-30,$80235.50,heidi.jones@example.com,-2071511695,Good,False,
EMP1895,David,Brown,30.0,HR-Florida,Pending,2021-03-31,$112427.58,david.brown@example.com,-9471136336,Good,True,
EMP1176,Alice,Williams,30.0,Admin-Illinois,Pending,2022-03-31,$54870.98,alice.williams@example.com,-6133155205,Good,False,
EMP1102,Alice,Johnson,35.0,Finance-Texas,Active,2022-03-31,$84422.26,alice.johnson@example.com,-9141612845,Average,False,
EMP1598,Alice,Brown,,DevOps-Texas,Pending,2023-03-31,$78359.41,alice.brown@example.com,-5867805554,Good,False,
EMP1294,Frank,Johnson,40.0,DevOps-Illinois,Inactive,2024-03-31,$87626.24,frank.johnson@example.com,-6931216375,Good,True,
EMP1724,Frank,Smith,,DevOps-New York,Active,2020-04-13,$97154.47,frank.smith@example.com,-1918623391,Good,True,
